"timestamp","values"
"2021-12-22T10:35:44.307+07:00","0.21111222"
"2021-12-22T10:35:44.368+07:00","0.2424348"
"2021-12-22T10:35:44.410+07:00","0.3223671"
"2021-12-22T10:35:44.468+07:00","0.45121607"
"2021-12-22T10:35:44.509+07:00","0.56647754"
"2021-12-22T10:35:44.566+07:00","0.65136206"
"2021-12-22T10:35:44.612+07:00","0.6949532"
"2021-12-22T10:35:44.668+07:00","0.71258044"
"2021-12-22T10:35:44.710+07:00","0.70572865"
"2021-12-22T10:35:44.756+07:00","0.6258876"
"2021-12-22T10:35:44.802+07:00","0.53005344"
"2021-12-22T10:35:44.846+07:00","0.38192648"
"2021-12-22T10:35:44.902+07:00","0.24340534"
"2021-12-22T10:35:44.944+07:00","0.16899762"
"2021-12-22T10:35:45.001+07:00","0.18351416"
"2021-12-22T10:35:45.042+07:00","0.27346706"
"2021-12-22T10:35:45.099+07:00","0.4038921"
"2021-12-22T10:35:45.142+07:00","0.5343337"
"2021-12-22T10:35:45.206+07:00","0.6439213"
"2021-12-22T10:35:45.272+07:00","0.70986795"
"2021-12-22T10:35:45.312+07:00","0.7303902"
"2021-12-22T10:35:45.370+07:00","0.7347286"
"2021-12-22T10:35:45.436+07:00","0.6822284"
"2021-12-22T10:35:45.475+07:00","0.62410414"
"2021-12-22T10:35:45.534+07:00","0.5095394"
"2021-12-22T10:35:45.576+07:00","0.36979064"
"2021-12-22T10:35:45.634+07:00","0.28261662"
"2021-12-22T10:35:45.677+07:00","0.24647455"
"2021-12-22T10:35:45.734+07:00","0.32511282"
"2021-12-22T10:35:45.779+07:00","0.4589057"
"2021-12-22T10:35:45.838+07:00","0.579924"
"2021-12-22T10:35:45.902+07:00","0.6709138"
"2021-12-22T10:35:45.949+07:00","0.7054881"
"2021-12-22T10:35:46.005+07:00","0.70527244"
"2021-12-22T10:35:46.079+07:00","0.6790182"
"2021-12-22T10:35:46.119+07:00","0.6021053"
"2021-12-22T10:35:46.172+07:00","0.49470767"
"2021-12-22T10:35:46.235+07:00","0.3586751"
"2021-12-22T10:35:46.278+07:00","0.25579834"
"2021-12-22T10:35:46.332+07:00","0.25934866"
